created_at,number,state,label_bug,label_more_info_needed,label_feature_request,label_help_wanted,num_comments,num_commenters,reaction_eyes,reaction_rocket,reaction_thinking_face,reaction_thumbs_up,reaction_heart,reaction_tada,reaction_thumbs_down,reaction_smile
2016-05-12,1,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-05-12,2,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-05-12,3,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-05-12,4,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-05-12,5,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-05-12,6,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-05-12,7,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-05-12,8,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-05-12,9,closed,FALSE,FALSE,FALSE,FALSE,16,6,0,0,0,0,0,0,0,0
2016-05-12,10,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0,0
2016-05-12,11,closed,FALSE,FALSE,FALSE,FALSE,8,2,0,0,0,0,0,0,0,0
2016-05-23,12,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-05-24,13,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-05-25,14,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-05-25,15,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-06-16,16,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-06-17,17,closed,FALSE,FALSE,TRUE,FALSE,4,3,0,0,0,0,0,0,0,0
2016-06-20,18,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-06-20,19,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-06-20,20,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-06-20,21,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-06-20,22,closed,FALSE,FALSE,FALSE,FALSE,6,3,0,0,0,0,0,0,0,0
2016-06-20,23,closed,FALSE,FALSE,TRUE,FALSE,43,13,0,0,0,6,0,0,0,0
2016-06-20,24,closed,FALSE,FALSE,FALSE,FALSE,10,4,0,0,0,0,0,0,0,0
2016-06-20,25,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-06-20,26,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-06-20,27,closed,FALSE,FALSE,FALSE,FALSE,6,2,0,0,0,0,0,0,0,0
2016-06-20,28,open,FALSE,FALSE,TRUE,FALSE,17,13,0,0,0,9,0,0,0,0
2016-06-20,29,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-06-20,30,closed,FALSE,FALSE,FALSE,FALSE,6,4,0,0,0,0,0,0,0,0
2016-06-20,31,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-06-20,32,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-06-20,33,closed,FALSE,FALSE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2016-06-20,34,closed,FALSE,FALSE,TRUE,FALSE,6,3,0,0,0,3,0,0,0,0
2016-06-20,35,closed,FALSE,FALSE,TRUE,FALSE,7,5,0,0,0,3,0,0,0,0
2016-06-20,36,closed,FALSE,FALSE,FALSE,FALSE,8,4,0,0,0,0,0,0,0,0
2016-06-20,37,closed,FALSE,FALSE,TRUE,FALSE,11,7,0,0,0,11,0,0,0,0
2016-06-20,38,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-06-20,39,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-06-20,40,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2016-06-20,41,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-06-20,42,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-06-20,43,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-06-20,44,open,FALSE,FALSE,TRUE,FALSE,49,29,11,13,0,168,29,7,0,11
2016-06-20,45,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-06-20,46,closed,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2016-06-22,47,closed,FALSE,FALSE,FALSE,FALSE,9,4,0,0,0,0,0,0,0,0
2016-06-23,48,closed,FALSE,FALSE,FALSE,FALSE,7,2,0,0,0,0,0,0,0,0
2016-06-23,49,closed,FALSE,FALSE,FALSE,FALSE,6,3,0,0,0,0,0,0,0,0
2016-06-30,50,closed,FALSE,FALSE,FALSE,FALSE,3,1,0,0,0,0,0,0,0,0
2016-06-30,51,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-05,52,closed,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,0,0,0,0,0
2016-07-06,53,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-06,54,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-07-06,55,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-06,56,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-07-06,57,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-06,58,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-07-06,59,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-07,60,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-07-07,61,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-07,62,closed,FALSE,FALSE,TRUE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-07-07,63,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0,0
2016-07-08,64,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-13,65,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-14,66,closed,FALSE,FALSE,FALSE,FALSE,3,1,0,0,0,0,0,0,0,0
2016-07-16,67,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2016-07-19,68,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-26,69,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-26,70,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-26,71,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-26,72,closed,FALSE,FALSE,TRUE,FALSE,34,27,0,0,0,100,30,0,0,0
2016-07-26,73,closed,FALSE,FALSE,TRUE,FALSE,10,7,0,0,0,3,0,0,0,0
2016-07-26,74,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-26,75,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-07-27,76,closed,FALSE,FALSE,FALSE,FALSE,21,5,0,0,0,0,0,0,0,0
2016-07-28,77,closed,FALSE,FALSE,TRUE,FALSE,24,10,0,0,0,5,0,0,0,0
2016-07-28,78,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-07-28,79,closed,TRUE,FALSE,FALSE,FALSE,9,4,0,0,0,1,0,0,1,0
2016-08-01,80,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-01,81,closed,TRUE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-08-04,82,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-04,83,closed,FALSE,FALSE,FALSE,FALSE,11,5,0,0,0,0,0,0,0,0
2016-08-05,84,closed,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-08-05,85,closed,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-08,86,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-08,87,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-09,88,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-10,89,closed,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2016-08-10,90,closed,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0,0
2016-08-12,91,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-12,92,closed,FALSE,FALSE,TRUE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-08-12,93,closed,FALSE,FALSE,FALSE,FALSE,9,4,0,0,0,0,0,0,0,0
2016-08-12,94,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0,0
2016-08-12,95,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-15,96,closed,FALSE,FALSE,TRUE,FALSE,5,4,0,0,0,0,0,0,0,0
2016-08-15,97,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-15,98,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-15,99,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-15,100,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-08-16,101,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-08-16,102,closed,FALSE,FALSE,FALSE,FALSE,7,4,0,0,0,3,0,0,0,0
2016-08-16,103,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-08-17,104,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,12,2,0,0,0
2016-08-17,105,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0,0
2016-08-19,106,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-19,107,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-19,108,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-22,109,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-08-22,110,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-08-22,111,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-08-22,112,closed,FALSE,FALSE,TRUE,FALSE,32,17,0,0,0,9,0,0,0,0
2016-08-22,113,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-23,114,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-08-23,115,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-08-23,116,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-24,117,closed,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2016-08-24,118,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-08-26,119,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0
2016-08-26,120,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0,0
2016-08-26,121,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-26,122,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-29,123,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-08-29,124,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-09-02,125,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-02,126,closed,FALSE,FALSE,FALSE,FALSE,16,3,0,0,0,0,0,0,0,0
2016-09-06,127,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-07,128,closed,FALSE,FALSE,FALSE,FALSE,13,4,0,0,0,0,3,0,0,0
2016-09-08,129,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-08,130,closed,FALSE,FALSE,FALSE,FALSE,50,15,0,0,0,7,0,0,0,0
2016-09-09,131,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-09,132,closed,FALSE,FALSE,FALSE,FALSE,16,2,0,0,0,0,0,0,0,0
2016-09-09,133,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-10,134,closed,FALSE,FALSE,FALSE,FALSE,7,3,0,0,0,0,0,0,0,0
2016-09-12,135,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-13,136,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2016-09-16,137,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-20,138,closed,FALSE,FALSE,FALSE,FALSE,6,2,0,0,0,0,0,0,0,0
2016-09-22,139,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-22,140,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2016-09-22,141,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-09-23,142,closed,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,0,0,0,0,0
2016-09-23,143,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-09-23,144,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-23,145,open,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,1,0,0,0,0
2016-09-23,146,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-23,147,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-26,148,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-26,149,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-26,150,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-09-27,151,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-27,152,closed,FALSE,FALSE,FALSE,FALSE,31,7,0,0,0,0,0,0,0,0
2016-09-27,153,closed,FALSE,FALSE,FALSE,FALSE,6,2,0,0,0,0,0,0,0,0
2016-09-27,154,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-27,155,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-27,156,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-27,157,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2016-09-28,158,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-29,159,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2016-09-29,160,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-29,161,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-29,162,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2016-09-29,163,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-29,164,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-09-29,165,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-09-29,166,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-09-29,167,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-29,168,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-09-29,169,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-29,170,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-29,171,closed,TRUE,FALSE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2016-09-29,172,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-29,173,closed,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2016-09-30,174,closed,TRUE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2016-09-30,175,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-09-30,176,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-09-30,177,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-01,178,closed,FALSE,FALSE,FALSE,FALSE,7,3,0,0,0,0,0,0,0,0
2016-10-01,179,closed,FALSE,FALSE,FALSE,FALSE,3,1,0,0,0,0,0,0,0,0
2016-10-03,180,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-10-03,181,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-04,182,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-04,183,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-04,184,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2016-10-04,185,closed,FALSE,FALSE,FALSE,FALSE,8,3,0,0,0,0,0,0,2,0
2016-10-04,186,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2016-10-05,187,closed,FALSE,FALSE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2016-10-07,188,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-10-07,189,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-10-10,190,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-11,191,closed,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-10-11,192,closed,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-11,193,closed,FALSE,FALSE,FALSE,FALSE,14,2,0,0,0,0,0,0,0,0
2016-10-12,194,closed,FALSE,FALSE,FALSE,FALSE,13,5,0,0,0,0,0,0,0,0
2016-10-12,195,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-10-12,196,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-12,197,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-10-13,198,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-13,199,closed,FALSE,FALSE,FALSE,FALSE,16,3,0,0,0,0,0,0,0,0
2016-10-14,200,open,FALSE,FALSE,TRUE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-10-14,201,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-15,202,closed,FALSE,FALSE,FALSE,FALSE,8,3,0,0,0,0,0,0,0,0
2016-10-18,203,closed,FALSE,FALSE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2016-10-18,204,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0,0
2016-10-18,205,closed,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2016-10-18,206,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-10-18,207,closed,FALSE,FALSE,FALSE,FALSE,16,6,0,0,0,0,11,0,0,0
2016-10-18,208,closed,FALSE,FALSE,TRUE,FALSE,5,3,0,0,0,0,0,0,0,0
2016-10-19,209,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2016-10-20,210,closed,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-10-26,211,open,FALSE,FALSE,TRUE,FALSE,9,6,0,0,1,1,0,0,0,0
2016-10-27,212,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-10-27,213,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-10-28,214,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-10-29,215,closed,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2016-10-31,216,closed,FALSE,FALSE,FALSE,FALSE,6,4,0,0,0,0,0,0,0,0
2016-11-01,217,closed,FALSE,FALSE,FALSE,FALSE,5,2,0,0,0,0,1,0,0,0
2016-11-01,218,closed,FALSE,FALSE,FALSE,FALSE,11,3,0,0,0,0,0,0,0,0
2016-11-02,219,closed,TRUE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2016-11-02,220,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-02,221,closed,FALSE,FALSE,FALSE,FALSE,7,3,0,0,0,0,0,0,0,0
2016-11-02,222,closed,FALSE,FALSE,FALSE,FALSE,5,2,0,0,0,1,0,0,0,0
2016-11-02,223,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-03,224,closed,TRUE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2016-11-03,225,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-03,226,closed,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-04,227,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-04,228,closed,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2016-11-04,229,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-04,230,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-04,231,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-04,232,closed,FALSE,FALSE,FALSE,FALSE,11,4,0,0,0,1,0,0,0,0
2016-11-07,233,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-07,234,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-08,235,open,FALSE,FALSE,TRUE,FALSE,15,6,0,0,0,2,0,0,0,0
2016-11-09,236,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-10,237,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-10,238,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-11,239,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,3,0,0,1
2016-11-11,240,closed,FALSE,FALSE,FALSE,FALSE,7,2,0,0,0,0,0,0,0,0
2016-11-14,241,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-14,242,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-14,243,closed,FALSE,FALSE,FALSE,FALSE,8,2,0,0,0,0,0,0,0,0
2016-11-15,244,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2016-11-15,245,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-15,246,closed,FALSE,FALSE,FALSE,FALSE,7,4,0,0,0,0,0,0,0,0
2016-11-15,247,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-16,248,closed,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2016-11-16,249,closed,FALSE,FALSE,FALSE,FALSE,7,4,0,0,0,0,1,0,0,0
2016-11-16,250,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-16,251,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-16,252,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-16,253,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-17,254,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-17,255,closed,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-17,256,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-17,257,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2016-11-17,258,closed,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2016-11-17,259,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,1,0,0,0,0
2016-11-17,260,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-17,261,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2016-11-17,262,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2016-11-21,263,closed,FALSE,FALSE,TRUE,FALSE,20,7,0,0,0,0,0,0,0,0
2016-11-21,264,closed,FALSE,FALSE,TRUE,FALSE,11,5,0,0,0,1,0,0,0,0
2016-11-21,265,closed,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,0,0
2016-11-21,266,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2016-11-21,267,closed,FALSE,FALSE,TRUE,FALSE,3,2,0,0,0,5,0,0,0,0
